"peiid","taxonname_clean","taxonname_key","taxclname","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","taxpartsize","POINT_X","POINT_Y","phiidref","labsampnum","layerseqnum","hzdept","hzdepb","hzname","texcl","ncsslayerlabdataiid","sandtotmeasured","silttotmeasured","claytotmeasured","cec7","colorhue","colorvalue","colorchroma"
890513,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3634028,32.3959444000001,4410657,"11N00370",17,25,50,"Bt","Sandy loam",432706,71.8000031,13.3000002,14.8999996,NA,"10YR",6,6
890513,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3634028,32.3959444000001,4410656,"11N00368",15,0,2,"A","Loamy sand",432704,84.0999985,13,2.9000001,NA,"10YR",4,2
890514,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3638472,32.3960528000001,4410659,"11N00372",19,2,30,"A","Loamy sand",432708,78.6999969,15,6.3000002,NA,"10YR",3,2
890514,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3638472,32.3960528000001,4410660,"11N00373",20,30,50,"Bt","Sandy loam",432709,71.4000015,12.8000002,15.8000002,NA,"10YR",6,6
890514,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3638472,32.3960528000001,4410659,"11N00371",18,0,2,"A","Loamy sand",432707,78,16.6000004,5.4000001,NA,"10YR",3,2
890515,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.363597,32.3962040000001,4410662,"11N00375",22,2,6,"Ap1","Sandy loam",432711,75.6999969,12.6999998,11.6000004,NA,"10YR",5,3
890515,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.363597,32.3962040000001,4410663,"11N00376",23,6,25,"Ap2","Sandy loam",432712,77.5,10.6000004,11.8999996,NA,"10YR",6,3
890515,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.363597,32.3962040000001,4410664,"11N00377",24,25,50,"Bt","Sandy clay loam",432713,63.0999985,11.6000004,25.2999992,NA,"10YR",6,6
890515,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.363597,32.3962040000001,4410662,"11N00374",21,0,2,"Ap1","Sandy loam",432710,75.5999985,12.8999996,11.5,NA,"10YR",5,3
890516,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591972,32.3410778000001,4410666,"11N00379",26,2,28,"Ap","Loamy sand",432715,82.4000015,12,5.5999999,NA,"10YR",3,2
890516,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591972,32.3410778000001,4410667,"11N00380",27,28,85,"Bt1","Sandy clay loam",432716,60.5999985,13.5,25.8999996,NA,"10YR",6,6
890516,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591972,32.3410778000001,4410668,"11N00383",30,155,183,"Btv","Sandy clay",432719,45.0999985,8.3999996,46.5,NA,"10YR",6,3
890516,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591972,32.3410778000001,4410669,"11N00381",28,85,120,"Bt2","Sandy clay",432717,52.2999992,8.3999996,39.2999992,NA,"10YR",6,6
890516,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591972,32.3410778000001,4410670,"11N00382",29,120,155,"Bt3","Sandy clay",432718,50.7000008,7.6999998,41.5999985,NA,"10YR",6,4
890516,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591972,32.3410778000001,4410666,"11N00378",25,0,2,"Ap","Loamy sand",432714,84,11.5,4.5,NA,"10YR",3,2
890517,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591944,32.3414833,4410672,"11N00385",32,2,24,"Ap","Sandy loam",432721,75.5999985,15.5,8.8999996,NA,"10YR",3,2
890517,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591944,32.3414833,4410673,"11N00386",33,24,50,"Bt","Sandy clay loam",432722,60.7000008,11.1999998,28.1000004,NA,"10YR",6,6
890517,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3591944,32.3414833,4410672,"11N00384",31,0,2,"Ap","Sandy loam",432720,75.0999985,15.3999996,9.5,NA,"10YR",3,2
890518,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3590278,32.3411861000001,4410675,"11N00388",35,2,30,"Ap","Sandy loam",432724,68.5999985,17.5,13.8999996,NA,"10YR",3,2
890518,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3590278,32.3411861000001,4410676,"11N00389",36,30,50,"Bt","Sandy clay",432725,48.5999985,14.6000004,36.7999992,NA,"10YR",6,6
890518,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3590278,32.3411861000001,4410675,"11N00387",34,0,2,"Ap","Sandy loam",432723,69.1999969,18.3999996,12.3999996,NA,"10YR",3,2
890519,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3588139,32.3408806,4410678,"11N00391",38,2,18,"Ap","Sandy loam",432727,74.9000015,13.8999996,11.1999998,NA,"10YR",4,2
890519,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3588139,32.3408806,4410679,"11N00392",39,18,50,"Bt","Sandy clay loam",432728,54.0999985,11,34.9000015,NA,"10YR",6,6
890519,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3588139,32.3408806,4410678,"11N00390",37,0,2,"Ap","Sandy loam",432726,74.3000031,16.5,9.1999998,NA,"10YR",4,2
890520,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3592528,32.3408306000001,4410681,"11N00394",41,2,25,"Ap","Loamy sand",432730,81.5,11.1000004,7.4000001,NA,"10YR",4,2
890520,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3592528,32.3408306000001,4410682,"11N00395",42,25,50,"Bt","Sandy loam",432731,64.5999985,15.5,19.8999996,NA,"10YR",6,6
890520,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3592528,32.3408306000001,4410681,"11N00393",40,0,2,"Ap","Sand",432729,89.1999969,8.6000004,2.2,NA,"10YR",4,2
890521,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3596944,32.3409056,4410684,"11N00397",44,2,25,"Ap","Loamy sand",432733,83.3000031,12,4.6999998,NA,"10YR",4,2
890521,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3596944,32.3409056,4410685,"11N00398",45,25,50,"Bt","Sandy clay loam",432734,65.5999985,12,22.3999996,NA,"10YR",6,6
890521,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3596944,32.3409056,4410684,"11N00396",43,0,2,"Ap","Loamy sand",432732,84.6999969,10.8999996,4.4000001,NA,"10YR",4,2
890522,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3594611,32.3411972000001,4410687,"11N00400",47,2,28,"A","Loamy sand",432736,84.9000015,10.8000002,4.3000002,NA,"10YR",4,2
890522,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3594611,32.3411972000001,4410688,"11N00401",48,28,50,"Bt","Sandy clay loam",432737,64.5999985,14.1000004,21.2999992,NA,"10YR",6,6
890522,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.3594611,32.3411972000001,4410687,"11N00399",46,0,2,"A","Loamy sand",432735,83.1999969,11.8999996,4.9000001,NA,"10YR",4,2
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410689,"11N00264",2,2,18,"Ac","Sand",287951,86.6999969,10.1000004,3.2,NA,"10YR",4,2
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410690,"11N00265",3,18,28,"Ec","Loamy sand",287952,85.8000031,10.3000002,3.9000001,NA,"10YR",6,4
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410691,"11N00266",4,28,45,"Btc1","Fine sandy loam",287953,76.3000031,9.5,14.1999998,NA,"10YR",6,6
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410692,"11N00267",5,45,80,"Btc2","Sandy clay loam",287954,58,7.6999998,34.2999992,NA,"10YR",6,6
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410693,"11N00268",6,80,115,"Btv1","Sandy clay loam",287955,64.0999985,7.3000002,28.6000004,NA,"10YR",6,6
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410694,"11N00269",7,115,160,"Btv2","Sandy clay loam",287956,65.0999985,6.8000002,28.1000004,NA,"10YR",6,4
890523,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405528,31.4123222000001,4410689,"11N00263",1,0,2,"Ac","Loamy sand",287950,86.0999985,11,2.9000001,NA,"10YR",4,2
890524,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405556,31.4127306,4410696,"11N00271",9,2,16,"Ac","Loamy sand",432624,85.5999985,10.6999998,3.7,NA,"10YR",4,2
890524,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405556,31.4127306,4410697,"11N00273",11,26,45,"Btc","Loamy sand",432626,83.3000031,11.3999996,5.3000002,NA,"10YR",6,4
890524,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405556,31.4127306,4410699,"11N00272",10,16,26,"ABc","Loamy sand",432625,85.0999985,11.1999998,3.7,NA,"10YR",4,2
890524,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8405556,31.4127306,4410696,"11N00270",8,0,2,"Ac","Loamy sand",432623,84.0999985,12,3.9000001,NA,"10YR",4,2
890525,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8403833,31.4124361,4410700,"11N00275",14,2,18,"Ac","Loamy sand",432628,85.5999985,10.5,3.9000001,NA,"10YR",4,2
890525,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8403833,31.4124361,4410701,"11N00276",15,18,29,"BAc","Loamy sand",432629,85.9000015,10.1000004,4,NA,"10YR",6,3
890525,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8403833,31.4124361,4410702,"11N00277",16,29,45,"Btc","Fine sandy loam",432630,75.3000031,9.6000004,15.1000004,NA,"10YR",6,4
890525,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8403833,31.4124361,4410700,"11N00274",13,0,2,"Ac","Loamy sand",432627,85,11.1999998,3.8,NA,"10YR",4,2
890526,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8401722,31.4121306000001,4410704,"11N00279",18,2,10,"Ac","Loamy sand",432632,86,10.1000004,3.9000001,NA,"10YR",4,2
890526,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8401722,31.4121306000001,4410706,"11N00281",20,30,45,"Btc","Fine sandy loam",432634,77.5999985,9.6999998,12.6999998,NA,"10YR",6,6
890526,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8401722,31.4121306000001,4410707,"11N00280",19,10,30,"BAc","Loamy sand",432633,85.3000031,10.1999998,4.5,NA,"10YR",6,4
890526,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8401722,31.4121306000001,4410704,"11N00278",17,0,2,"Ac","Sand",432631,87.0999985,9.6999998,3.2,NA,"10YR",4,2
890527,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8406083,31.4120806,4410708,"11N00282",21,0,2,"Ac","Loamy sand",432635,85.9000015,10.8999996,3.2,NA,"10YR",4,2
890527,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8406083,31.4120806,4410710,"11N00284",23,14,30,"BAc","Loamy sand",432637,85.4000015,10.3000002,4.3000002,NA,"10YR",6,4
890527,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8406083,31.4120806,4410711,"11N00285",24,30,45,"Btc","Fine sandy loam",432638,76.4000015,9.8000002,13.8000002,NA,"10YR",6,6
890527,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8406083,31.4120806,4410708,"11N00283",22,2,14,"Ac","Loamy sand",432636,86.3000031,10.1000004,3.5999999,NA,"10YR",4,2
890528,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8410388999999,31.4121500000001,4410713,"11N00287",26,2,20,"Apc","Loamy sand",432640,87.5999985,6.4000001,6,NA,"10YR",4,2
890528,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8410388999999,31.4121500000001,4410714,"11N00288",27,20,40,"BAc","Fine sandy loam",432641,80.9000015,6.8000002,12.3000002,NA,"10YR",6,3
890528,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8410388999999,31.4121500000001,4410713,"11N00286",25,0,2,"Apc","Loamy sand",432639,87.0999985,7.1999998,5.6999998,NA,"10YR",4,2
890529,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8408138999999,31.4124417,4410716,"11N00290",29,2,20,"Ac","Loamy sand",432643,86.4000015,7,6.5999999,NA,"10YR",4,2
890529,"Tifton","TIFTON","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-83.8408138999999,31.4124417,4410717,"11N00291",30,20,45,"BAc","Fine sandy loam",432644,79.8000031,6.9000001,13.3000002,NA,"10YR",6,3
