"peiidref","seqnum","hzdept.x","hzdepb.x","hzthk_r","hzthk_h","obsmethod","hzname.x","hzname_s","desgndisc","desgnmaster","desgnmasterprime","desgnvert","texture","texture_s","stratextsflag.x","claytotest","silttotest","sandtotest","fragvoltot","horcolorvflag","obssoimoiststat","rupresblkmst","rupresblkdry","rupresblkcem","rupresplate","mannerfailure","stickiness","plasticity","toughclass","penetrres","penetorient","horzpermclass","phfield","phdetermeth","effclass","efflocation","effagent","carbdevstagefe","carbdevstagecf","mneffclass","mneffagent","reactadipyridyl","dipyridylloc","excavdifcl","soilodor","soilodorintensity","rmonosulfidep","bounddistinct","boundtopo","dspcomplayerid","aashtocl","unifiedcl","recwlupdated.x","recuseriidref.x","phiid","labsampnum.x","peiidref.y","ncsslayerlabdataiid","layerdepthtop","layerdepthbottom","ncsspedonlabdataiidref","layerseqnum","labsampnum.y","hzdept.y","hzdepb.y","layertype","hzname.y","hznameoriginal","stratextsflag.y","moistprepstate","texcl","sandvcmeasured","sandcomeasured","sandmedmeasured","sandfinemeasured","sandvfmeasured","sandtotmeasured","siltcomeasured","siltfinemeasured","silttotmeasured","claycarbmeasured","clayfinemeasured","claytotmeasured","carbonorganicpctmeasured","carbontotalpctmeasured","ompctest","fiberrubbedpct","fiberunrubbedpct","fragwt25","fragwt520","fragwt2075","fragwt275","wtpct0175","wtpctgt2ws","ph1to1h2o","ph01mcacl2","phnaf","resistivity","ecmeasured","esp","sar","cecsumcations","cec7","ecec","sumbases","basesatsumcations","basesatnh4oac","caco3equivmeasured","gypsumequivlt2measured","feoxalatemeasured","feextractable","fetotal","sioxalatemeasured","extracid","extral","aloxalatemeasured","altotal","pmehlich3","poxalatemeasured","polsenmeasured","ptotalmeasured","nzpretention","dbthirdbar","dbovendry","aggstabpct","wtenthbarclod","wtenthbarsieve","wthirdbarclod","wthirdbarsieve","wfifteenbarmeasured","wretentiondiffws","wfifteenbartoclay","adod","lep","cole","liquidlimitmeasured","pi","recwlupdated.y","recuseriidref.y","upedonid","taxonname.x","taxclname.x","labsourceid","pedlabsampnum","pedonhydricrating","grpiidref","classtype","classdate","taxonname.y","taxclname.y","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","taxpartsize","taxpartsizemod","taxtempcl","taxmoistscl","taxtempregime","soiltaxedition"
517829,5,79,96,NA,NA,"","Btg3",NA,NA,"B","",3,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",5.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:20",1237,2273672,"FL4000805",517829,134855,79,96,38957,5,"FL4000805",79,96,"Reporting layer","Btg3","Btg3","NO","Air-dry","Sandy clay loam",0.2,3,13.6000004,44.4000015,6.4000001,NA,NA,NA,6.5,NA,NA,25.8999996,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5999999,3.8,NA,NA,NA,NA,NA,28.2999992,NA,NA,10.4,37,NA,NA,NA,NA,0.4,NA,NA,18,8.6000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1983-FL079-S40_008","Stockade","Umbric Endoaqualfs, fine-loamy, siliceous, superactive, thermic.","UFL","S40_008","No",33041,"Sampled as","4/15/2011 0:00:00","Stockade","Umbric Endoaqualfs, fine-loamy, siliceous, superactive, thermic.","Alfisols","Aqualfs","Endoaqualfs","Umbric Endoaqualfs","fine-loamy","","thermic","","",""
517843,6,137,203,NA,NA,"","Btv2",NA,NA,"B","",2,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4.6999998,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:17",1237,2273780,"FL4002206",517843,138463,137,203,39074,6,"FL4002206",137,203,"Reporting layer","Btv2","Btv2","NO","Air-dry","Sandy clay",0.6,5,13.3999996,24.7000008,9.8000002,NA,NA,NA,7.4000001,NA,NA,39.0999985,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1999998,4,NA,NA,NA,NA,NA,9.6000004,NA,NA,0.6,7,NA,NA,NA,NA,3.5,NA,NA,8.8999996,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL079-S40_022","Fuquay","Arenic Plinthic Kandiudults, loamy, kaolinitic, thermic","UFL","S40_022","No",33041,"Sampled as","4/15/2011 0:00:00","Fuquay","Arenic Plinthic Kandiudults, loamy, kaolinitic, thermic",NA,NA,NA,"Arenic Plinthic Kandiudults","loamy","","thermic","","",""
517843,5,104,137,NA,NA,"","Btv1",NA,NA,"B","",1,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4.6999998,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:17",1237,2273779,"FL4002205",517843,138462,104,137,39074,5,"FL4002205",104,137,"Reporting layer","Btv1","Btv1","NO","Air-dry","Sandy clay loam",0.5,5.1999998,15.8000002,31.7999992,11.3000002,NA,NA,NA,5.4000001,NA,NA,30,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4000001,4.1999998,NA,NA,NA,NA,NA,8.1999998,NA,NA,1.6,19,NA,NA,NA,NA,1.5,NA,NA,6.5999999,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL079-S40_022","Fuquay","Arenic Plinthic Kandiudults, loamy, kaolinitic, thermic","UFL","S40_022","No",33041,"Sampled as","4/15/2011 0:00:00","Fuquay","Arenic Plinthic Kandiudults, loamy, kaolinitic, thermic",NA,NA,NA,"Arenic Plinthic Kandiudults","loamy","","thermic","","",""
517835,4,41,71,NA,NA,"","Bt3",NA,NA,"B","",3,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273713,"FL4001404",517835,134896,41,71,39019,4,"FL4001404",41,71,"Reporting layer","Bt3","Bt3","NO","Air-dry","Clay",0.4,2.4000001,9.6000004,13.8000002,5.1999998,NA,NA,NA,7,NA,NA,61.5999985,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3000002,4.0999999,NA,NA,NA,NA,NA,12.6999998,NA,NA,1.9,15,NA,NA,NA,NA,1.5,NA,NA,10.8000002,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_014","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","UFL","S40_014","No",33041,"Sampled as","4/15/2011 0:00:00","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine","","thermic","","",""
517835,5,71,104,NA,NA,"","Bt4",NA,NA,"B","",4,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273714,"FL4001405",517835,134897,71,104,39019,5,"FL4001405",71,104,"Reporting layer","Bt4","Bt4","NO","Air-dry","Clay",0.2,2.8,11.1999998,16.2000008,6.5999999,NA,NA,NA,6.6999998,NA,NA,56.2999992,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0999999,4,NA,NA,NA,NA,NA,9.6000004,NA,NA,0.6,7,NA,NA,NA,NA,1.2,NA,NA,9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_014","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","UFL","S40_014","No",33041,"Sampled as","4/15/2011 0:00:00","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine","","thermic","","",""
517834,7,129,162,NA,NA,"","Bt5",NA,NA,"B","",5,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273708,"FL4001307",517834,134891,129,162,39018,7,"FL4001307",129,162,"Reporting layer","Bt5","Bt5","NO","Air-dry","Sandy clay",0.6,6,15.3999996,21.3999996,12.3999996,NA,NA,NA,1.1,NA,NA,43.0999985,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9000001,4.4000001,NA,NA,NA,NA,NA,7.1999998,NA,NA,1.1,16,NA,NA,NA,NA,1.2,NA,NA,6.0999999,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_013","Orangeburg","Typic Kandiudults, fine-loamy, kaolinitic, thermic","UFL","S40_013","No",33041,"Sampled as","4/15/2011 0:00:00","Orangeburg","Typic Kandiudults, fine-loamy, kaolinitic, thermic","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy","","thermic","","",""
517832,7,188,203,NA,NA,"","Bt2",NA,NA,"B","",2,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273694,"FL4001107",517832,134877,188,203,39016,7,"FL4001107",188,203,"Reporting layer","Bt2","Bt2","NO","Air-dry","Sandy clay loam",2.0999999,8.6000004,22.3999996,31.8999996,8,NA,NA,NA,3.5999999,NA,NA,23.3999996,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8000002,4.6999998,NA,NA,NA,NA,NA,5.9000001,NA,NA,0.7,11,NA,NA,NA,NA,0.8,NA,NA,5.1999998,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_011","Troup","Grossarenic Kandiudults, loamy, kaolinitic, thermic","UFL","S40_011","No",33041,"Sampled as","4/15/2011 0:00:00","Troup","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy","","thermic","","",""
517835,6,104,147,NA,NA,"","Bt5",NA,NA,"B","",5,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273715,"FL4001406",517835,134898,104,147,39019,6,"FL4001406",104,147,"Reporting layer","Bt5","Bt5","NO","Air-dry","Clay",0.2,2.2,9.3999996,15.1999998,6.8000002,NA,NA,NA,5.5999999,NA,NA,60.5999985,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1999998,4,NA,NA,NA,NA,NA,10.1000004,NA,NA,0.7,6,NA,NA,NA,NA,0.1,NA,NA,9.3999996,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_014","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","UFL","S40_014","No",33041,"Sampled as","4/15/2011 0:00:00","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine","","thermic","","",""
517835,3,20,41,NA,NA,"","Bt2",NA,NA,"B","",2,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4.6999998,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273712,"FL4001403",517835,134895,20,41,39019,3,"FL4001403",20,41,"Reporting layer","Bt2","Bt2","NO","Air-dry","Clay",0.6,3.4000001,12.1999998,19.3999996,7.5999999,NA,NA,NA,9,NA,NA,47.7999992,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5999999,4.3000002,NA,NA,NA,NA,NA,12.6000004,NA,NA,2.8,22,NA,NA,NA,NA,1.2,NA,NA,9.8000002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_014","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","UFL","S40_014","No",33041,"Sampled as","4/15/2011 0:00:00","Esto","Typic Kandiudults, fine, kaolinitic, thermic.","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine","","thermic","","",""
517839,3,36,56,NA,NA,"","Bw",NA,NA,"B","",NA,"",NA,0,NA,NA,NA,0,0,"","Loose","","","","","","","","","","",5.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:18",1237,2273746,"FL4001803",517839,138429,36,56,39023,3,"FL4001803",36,56,"Reporting layer","Bw","Bw","NO","Air-dry","Sand",0.4,6.3000002,22.6000004,43.5999985,17.3999996,NA,NA,NA,6.9000001,NA,NA,2.8,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0999999,4.8000002,NA,NA,NA,NA,NA,3.7,NA,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,3.5999999,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_018","Plummer","GROSSARENIC PALEAQUULTS, LOAMY, SILICEOUS, SUBACTIVE, THERMIC","UFL","S40_018","No",33041,"Sampled as","4/15/2011 0:00:00","Plummer","GROSSARENIC PALEAQUULTS, LOAMY, SILICEOUS, SUBACTIVE, THERMIC","Ultisols","Aquults","Paleaquults","Grossarenic Paleaquults","loamy","","thermic","","",""
517836,10,246,305,NA,NA,"","2Bt3",NA,2,"B","",3,"",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273727,"FL4001510",517836,138410,246,305,39020,10,"FL4001510",246,305,"Reporting layer","2Bt3","2Bt3","NO","Air-dry","Sandy clay loam",0.4,3.7,23.7999992,28,6.9000001,NA,NA,NA,5.5999999,NA,NA,31.6000004,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6999998,4.6999998,NA,NA,NA,NA,NA,8.3999996,NA,NA,3,36,NA,NA,NA,NA,NA,NA,NA,5.3000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_015","Fort Meade","Humic Psammentic Dystrudepts, siliceous, thermic.","UFL","S40_015","No",33041,"Sampled as","4/15/2011 0:00:00","Fort Meade","Humic Psammentic Dystrudepts, siliceous, thermic.",NA,NA,NA,"Humic Psammentic Dystrudepts",NA,"","thermic","","",""
517836,9,231,246,NA,NA,"","2Bt2",NA,2,"B","",2,"",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:19",1237,2273726,"FL4001509",517836,138409,231,246,39020,9,"FL4001509",231,246,"Reporting layer","2Bt2","2Bt2","NO","Air-dry","Sandy clay loam",0.4,4.1999998,25.6000004,32.7000008,8.5,NA,NA,NA,6.8000002,NA,NA,21.7999992,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0999999,5,NA,NA,NA,NA,NA,6.1999998,NA,NA,2.5,41,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1984-FL079-S40_015","Fort Meade","Humic Psammentic Dystrudepts, siliceous, thermic.","UFL","S40_015","No",33041,"Sampled as","4/15/2011 0:00:00","Fort Meade","Humic Psammentic Dystrudepts, siliceous, thermic.",NA,NA,NA,"Humic Psammentic Dystrudepts",NA,"","thermic","","",""
518282,3,58,89,NA,NA,"","Bw2",NA,NA,"B","",2,"",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",5.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:09:48",1237,2276669,"FL6500703",518282,253775,58,89,39113,3,"FL6500703",58,89,"Reporting layer","Bw2","Bw2","NO","Air-dry","Fine sand",0,1,10,68.9000015,16.2000008,NA,NA,NA,2.5999999,NA,NA,1.3,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6999998,5.4000001,NA,NA,NA,NA,NA,0.9,NA,NA,0.3,34,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL129-S65_007","Fox","Typic Quartzipsamments, thermic, coated .","UFL","S65_007","No",33041,"Sampled as","4/15/2011 0:00:00","Fox","Typic Quartzipsamments, thermic, coated .","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,"","thermic","","",""
517842,2,5,20,NA,NA,"","A2",NA,NA,"A","",2,"",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",5.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:17",1237,2273769,"FL4002102",517842,138452,5,20,39073,2,"FL4002102",5,20,"Reporting layer","A2","A2","NO","Air-dry","Fine sandy loam",0.2,4.1999998,16.1000004,32.7999992,18.6000004,NA,NA,NA,13.6999998,NA,NA,14.3999996,4.3899999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9000001,4.4000001,NA,NA,NA,NA,NA,23.6000004,NA,NA,1.8,8,NA,NA,NA,NA,NA,NA,NA,21.7999992,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL079-S40_021","Surrency","UMBRIC PALEAQUULTS, LOAMY, SILICEOUS, SEMIACTIVE, THERMIC","UFL","S40_021","No",33041,"Sampled as","4/15/2011 0:00:00","Surrency","UMBRIC PALEAQUULTS, LOAMY, SILICEOUS, SEMIACTIVE, THERMIC","Ultisols","Aquults","Paleaquults","Umbric Paleaquults","loamy","","thermic","","",""
517842,1,0,5,NA,NA,"","A1",NA,NA,"A","",1,"",NA,0,NA,NA,NA,0,0,"","","","","","","","","","","","",NA,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:11:17",1237,2273768,"FL4002101",517842,138451,0,5,39073,1,"FL4002101",0,5,"Reporting layer","A1","A1","NO","Air-dry","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5899999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9000001,4.5999999,NA,NA,NA,NA,NA,18.7999992,NA,NA,4,22,NA,NA,NA,NA,NA,NA,NA,14.6999998,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL079-S40_021","Surrency","UMBRIC PALEAQUULTS, LOAMY, SILICEOUS, SEMIACTIVE, THERMIC","UFL","S40_021","No",33041,"Sampled as","4/15/2011 0:00:00","Surrency","UMBRIC PALEAQUULTS, LOAMY, SILICEOUS, SEMIACTIVE, THERMIC","Ultisols","Aquults","Paleaquults","Umbric Paleaquults","loamy","","thermic","","",""
518280,3,23,61,NA,NA,"","Bt",NA,NA,"B","",NA,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",6.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:09:48",1237,2276660,"FL6500503",518280,253766,23,61,39111,3,"FL6500503",23,61,"Reporting layer","Bt","Bt","NO","Air-dry","Sandy clay",0,0.6,3.8,24,22.3999996,NA,NA,NA,10.1999998,NA,NA,39,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5999999,6.0999999,NA,NA,NA,NA,NA,49.9000015,NA,NA,37.6,75,NA,NA,NA,NA,0.8,NA,NA,12.3000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL129-S65_005","Pilgrims","Albaquic Hapludalfs, fine, smectitic, superactive, thermic.","UFL","S65_005","No",33041,"Sampled as","4/15/2011 0:00:00","Pilgrims","Albaquic Hapludalfs, fine, smectitic, superactive, thermic.","Alfisols","Udalfs","Hapludalfs","Albaquic Hapludalfs","fine","","thermic","","",""
518281,3,25,51,NA,NA,"","Bt",NA,NA,"B","",NA,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",6.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:09:48",1237,2276664,"FL6500603",518281,253770,25,51,39112,3,"FL6500603",25,51,"Reporting layer","Bt","Bt","NO","Air-dry","Sandy clay loam",0.2,1.5,5.3000002,31.3999996,23.2000008,NA,NA,NA,9.8999996,NA,NA,28.5,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6999998,7,NA,NA,NA,NA,NA,49.5,NA,NA,44.2,89,NA,NA,NA,NA,0.6,NA,NA,5.3000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL129-S65_006","Nutall","Typic Albaqualfs, fine-loamy, siliceous, superactive, thermic.","UFL","S65_006","No",33041,"Sampled as","4/15/2011 0:00:00","Nutall","Typic Albaqualfs, fine-loamy, siliceous, superactive, thermic.","Alfisols","Aqualfs","Albaqualfs","Typic Albaqualfs","fine-loamy","","thermic","","",""
518288,6,178,203,NA,NA,"","Btg",NA,NA,"B","",NA,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4.6999998,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:09:47",1237,2276702,"FL6501306",518288,253808,178,203,39740,6,"FL6501306",178,203,"Reporting layer","Btg","Btg","NO","Air-dry","Fine sandy loam",0,0.8,5.5,42.5999985,26.2000008,NA,NA,NA,5,NA,NA,19.8999996,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1999998,4.4000001,NA,NA,NA,NA,NA,13.8000002,NA,NA,8.8,64,NA,NA,NA,NA,0.2,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1986-FL129-S65_013","Lutterloh","Grossarenic Paleudalfs, loamy, siliceous, subactive, thermic.","UFL","S65_013","No",33041,"Sampled as","4/15/2011 0:00:00","Lutterloh","Grossarenic Paleudalfs, loamy, siliceous, subactive, thermic.","Alfisols","Udalfs","Paleudalfs","Grossarenic Paleudalfs","loamy","","thermic","","",""
518279,4,64,127,NA,NA,"","Bt",NA,NA,"B","",NA,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",8.1999998,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:09:49",1237,2276656,"FL6500404",518279,253762,64,127,39110,4,"FL6500404",64,127,"Reporting layer","Bt","Bt","NO","Air-dry","Fine sandy loam",0.1,1.3,5.6999998,44.0999985,28.7000008,NA,NA,NA,4.5,NA,NA,15.6000004,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5.9000001,NA,NA,NA,NA,NA,14.5,NA,NA,9.9,68,NA,NA,NA,NA,NA,NA,NA,4.5999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL129-S65_004","Moriah","Aquic Arenic Hapludalfs, loamy, siliceous, superactive, thermic.","UFL","S65_004","No",33041,"Sampled as","4/15/2011 0:00:00","Moriah","Aquic Arenic Hapludalfs, loamy, siliceous, superactive, thermic.",NA,NA,NA,"Aquic Arenic Hapludalfs","loamy","","thermic","","",""
518289,6,170,203,NA,NA,"","Btg",NA,NA,"B","",NA,"",NA,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",5.3000002,"","","","","","","","","","","","","",0,"","","","","","4/23/2016 6:09:47",1237,2276708,"FL6501406",518289,253814,170,203,39741,6,"FL6501406",170,203,"Reporting layer","Btg","Btg","NO","Air-dry","Fine sandy loam",0.1,1.8,8.8000002,51.7000008,16.3999996,NA,NA,NA,6.3000002,NA,NA,14.8999996,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1999998,4.5,NA,NA,NA,NA,NA,7.9000001,NA,NA,3.6,46,NA,NA,NA,NA,0.2,NA,NA,4.3000002,3.4000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1986-FL129-S65_014","Otela","Grossarenic Paleudalfs, loamy, siliceous, semiactive, thermic.","UFL","S65_014","No",33041,"Sampled as","4/15/2011 0:00:00","Otela","Grossarenic Paleudalfs, loamy, siliceous, semiactive, thermic.","Alfisols","Udalfs","Paleudalfs","Grossarenic Paleudalfs","loamy","","thermic","","",""
1160071,7,86,203,117,NA,"","Btg1",1,NA,"B","",1,"SCL",1,0,NA,NA,NA,0,0,"","Firm","","","","","","","","","","",4.6999998,"","","","","","","","","","","","","",0,"","","","","","8/9/2017 14:25:17",1629,5719350,"FL4002007",1160071,138448,86,117,39072,7,"FL4002007",86,117,"Reporting layer","Btg1","Btg1","NO","Air-dry","Sandy clay loam",0.2,4.3000002,17.7999992,30.7999992,9.3000002,NA,NA,NA,7.1999998,NA,NA,30.3999996,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9000001,4.0999999,NA,NA,NA,NA,NA,10.8000002,NA,NA,0.9,8,NA,NA,NA,NA,NA,NA,NA,9.8999996,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2018 20:02:13",1237,"1985-FL079-S40_020","Ocilla","Loamy, siliceous, semiactive, thermic Aquic Arenic Paleudults","UFL","S40_020","No",320,"Correlated","12/29/2015 0:00:00","Ocilla","Loamy, siliceous, semiactive, thermic Aquic Arenic Paleudults","Ultisols","Udults","Paleudults","Aquic Arenic Paleudults","loamy","not used","thermic","Udic","thermic","eleventh edition"
